,id,lineage,similarity,hops,combination,inventor_sim
7946,7737993,7219309,0.7470825910568237,3,10,0.9988058274293821
7947,7970389,7219309,0.21555370092391968,3,10,0.5978449628634344
7948,8688671,7219309,0.15805348753929138,3,10,0.5978449628634344
7949,8995968,7219309,0.11449305713176727,3,10,0.5978449628634344
7950,8340666,7219309,0.16615596413612366,3,10,0.5978449628634344
7951,8566707,7219309,0.22553254663944244,3,15,0.6991104630582751
7952,8332397,7219309,0.1557309329509735,3,10,0.5978449628634344
7953,8782516,7219309,0.2434103786945343,3,3,0.33277542946537814
7954,9223878,7219309,0.06699215620756149,3,10,0.5978449628634344
7955,9224004,7219309,0.1952940672636032,3,21,0.741666346448733
7956,8671352,7219309,0.13246570527553558,3,15,0.7817061798295565
7957,9384500,7219309,0.1117788553237915,3,10,0.5978449628634344
7958,8229914,7219309,0.173915833234787,3,15,0.6426025597671429
