,inventor,related,hops,sim
0,fl:d_ln:shin-243,fl:b_ln:lee-437,1,0.9982652054452926
46,fl:d_ln:shin-243,fl:d_ln:shin-243,0,1.0
58,fl:d_ln:shin-243,fl:j_ln:bechtel-1,3,0.579897198142846
59,fl:d_ln:shin-243,fl:t_ln:sherman-1,3,0.5803781423408869
60,fl:d_ln:shin-243,fl:d_ln:mcmillan-2,3,0.5792631602074788
0,fl:h_ln:lim-319,fl:t_ln:credelle-2,1,0.996727387830619
1,fl:h_ln:lim-319,fl:s_ln:kaler-1,2,0.9908246840118999
2,fl:h_ln:lim-319,fl:m_ln:higgins-33,2,0.9587825898340095
3,fl:h_ln:lim-319,fl:c_ln:brown elliott-2,1,0.9703551736127473
4,fl:h_ln:lim-319,fl:e_ln:thompson-24,2,0.9802042183247822
5,fl:h_ln:lim-319,fl:s_ln:han-90,1,0.9593170409705083
6,fl:h_ln:lim-319,fl:m_ln:schlegel-9,2,0.9758532008799831
7,fl:h_ln:lim-319,fl:a_ln:botzas-1,2,0.9848872665503214
11,fl:h_ln:lim-319,fl:p_ln:higgins-13,2,0.9704175430500691
12,fl:h_ln:lim-319,fl:m_ln:im-24,2,0.9653473732000666
13,fl:h_ln:lim-319,fl:m_ln:schlegel-10,1,0.9850994927124886
15,fl:h_ln:lim-319,fl:j_ln:shim-171,1,0.999260048831731
16,fl:h_ln:lim-319,fl:h_ln:lim-319,0,1.0
17,fl:h_ln:lim-319,fl:k_ln:choi-417,1,0.9984722843565871
18,fl:h_ln:lim-319,fl:m_ln:chang-199,1,0.9967810342354783
19,fl:h_ln:lim-319,fl:s_ln:hwang-576,1,0.9990873307711317
22,fl:h_ln:lim-319,fl:m_ln:im-25,2,0.9756403599269358
25,fl:h_ln:lim-319,fl:c_ln:elliott-10,2,0.9765638475836236
26,fl:h_ln:lim-319,fl:c_ln:elliot-11,2,0.9864934326076682
33,fl:h_ln:lim-319,fl:n_ln:lee-196,2,0.9926381054185958
34,fl:h_ln:lim-319,fl:b_ln:park-425,1,0.9946849666220371
40,fl:h_ln:lim-319,fl:m_ln:schlegel-11,2,0.9857977885220724
41,fl:h_ln:lim-319,fl:s_ln:han-377,2,0.9793668654091545
46,fl:h_ln:lim-319,fl:s_ln:hwang-50,2,0.9665772363027619
47,fl:h_ln:lim-319,fl:c_ln:brown elliott-1,2,0.9612905416189159
48,fl:h_ln:lim-319,fl:b_ln:hsu-14,2,0.9578049346972687
49,fl:h_ln:lim-319,fl:i_ln:baek-14,2,0.9604697014434883
50,fl:h_ln:lim-319,fl:i_ln:baek-32,2,0.963355226021709
51,fl:h_ln:lim-319,fl:c_ln:brown-elliott-1,3,0.9733196176276255
62,fl:h_ln:lim-319,fl:j_ln:lee-2824,3,0.5313055903008713
94,fl:h_ln:lim-319,fl:s_ln:lee-2632,3,0.317729051513133
95,fl:h_ln:lim-319,fl:j_ln:jo-138,3,0.3130752577991187
96,fl:h_ln:lim-319,fl:y_ln:seo-127,3,0.31782972388469466
97,fl:h_ln:lim-319,fl:j_ln:ham-27,3,0.31332704291038904
98,fl:h_ln:lim-319,fl:y_ln:kim-1507,3,0.3227260740001934
99,fl:h_ln:lim-319,fl:w_ln:kim-461,3,0.4670813637660912
100,fl:h_ln:lim-319,fl:j_ln:lee-598,3,0.47298531092380225
101,fl:h_ln:lim-319,fl:j_ln:kim-2929,3,0.4771337131937319
102,fl:h_ln:lim-319,fl:e_ln:chung-38,3,0.5018154250653364
103,fl:h_ln:lim-319,fl:y_ln:jeong-262,3,0.5025469793451478
104,fl:h_ln:lim-319,fl:g_ln:lunn-7,3,0.5732742023456125
105,fl:h_ln:lim-319,fl:m_ln:klompenhouwer-3,3,0.5726789902677157
106,fl:h_ln:lim-319,fl:l_ln:huangfu-1,3,0.4034858362201701
107,fl:h_ln:lim-319,fl:y_ln:liang-195,3,0.4010665827451456
108,fl:h_ln:lim-319,fl:x_ln:jin-92,3,0.400956972124223
3,fl:h_ln:chen-146,fl:h_ln:chen-146,0,1.0
34,fl:h_ln:chen-146,fl:t_ln:lin-382,1,0.9994468165159752
35,fl:h_ln:chen-146,fl:s_ln:wang-201,1,0.999655025479111
99,fl:h_ln:chen-146,fl:j_ln:choi-642,3,0.4964487036681028
147,fl:h_ln:chen-146,fl:m_ln:koshimizu-2,3,0.548165320641491
153,fl:h_ln:chen-146,fl:p_ln:hsieh-23,3,0.44299600147395624
154,fl:h_ln:chen-146,fl:h_ln:lin-125,3,0.43135327540211166
163,fl:h_ln:chen-146,fl:k_ln:ho-52,3,0.5892300395373453
165,fl:h_ln:chen-146,fl:c_ln:brown elliott-2,3,0.49998938476691357
166,fl:h_ln:chen-146,fl:s_ln:yamazaki-100,3,0.3754168000510283
169,fl:h_ln:chen-146,fl:y_ln:tanada-3,3,0.3751625697125679
170,fl:h_ln:chen-146,fl:m_ln:higgins-33,3,0.497831392285078
171,fl:h_ln:chen-146,fl:j_ln:ryu-129,3,0.39262533646589337
172,fl:h_ln:chen-146,fl:h_ln:choi-592,3,0.402749009224048
173,fl:h_ln:chen-146,fl:s_ln:yoo-256,3,0.40775918940462774
174,fl:h_ln:chen-146,fl:d_ln:kim-526,3,0.39873461507823726
175,fl:h_ln:chen-146,fl:w_ln:kim-256,3,0.39941015479968445
231,fl:h_ln:chen-146,fl:d_ln:aurongzeb-2,3,0.5813041965872351
241,fl:h_ln:chen-146,fl:g_ln:pelissier-4,3,0.631340972264368
242,fl:h_ln:chen-146,fl:m_ln:ogrinc-1,3,0.6384403352198913
243,fl:h_ln:chen-146,fl:j_ln:alben-1,3,0.6286569536269963
244,fl:h_ln:chen-146,fl:j_ln:danskin-1,3,0.6416664310380813
245,fl:h_ln:chen-146,fl:d_ln:riach-1,3,0.6439502402469055
246,fl:h_ln:chen-146,fl:a_ln:tamasi-1,3,0.6647440108726969
247,fl:h_ln:chen-146,fl:w_ln:young-20,3,0.6399277865354625
248,fl:h_ln:chen-146,fl:f_ln:diard-1,3,0.6563367103724752
249,fl:h_ln:chen-146,fl:j_ln:browning-39,3,0.655250468350936
250,fl:h_ln:chen-146,fl:h_ln:ledebohm-1,3,0.6447810754001537
