,id,lineage,similarity,hops,combination,inventor_sim
3581,10360680,7567724,0.16691215336322784,3,15,0.6938054990379854
3582,9305337,7567724,0.29520612955093384,3,6,0.8275651112214798
3583,8503812,7567724,0.24687460064888,3,10,0.6162001023360235
3584,9659346,7567724,0.2539460361003876,3,15,0.8043426736867141
3585,9892509,7567724,0.13945621252059934,3,15,0.6938054990379854
3586,7313275,6681053,0.10797153413295746,2,3,0.3331202590297108
3587,9171224,7313275,0.1527392566204071,3,10,0.65278391350862
3588,7221381,6681053,0.19043385982513428,2,21,0.712444887287436
3620,8089433,6681053,0.20088592171669006,2,3,0.33302287220267324
3621,7646430,6681053,0.28339529037475586,2,10,0.5933219863350206
3674,7755652,6681053,0.2810700237751007,2,3,0.3272192242414966
3684,7864202,6681053,0.15082791447639465,2,3,0.3327485939302453
3688,7920154,6681053,0.2519412636756897,2,3,0.3327485939302453
3691,8405692,6681053,0.25508663058280945,2,6,0.4945512493525808
3693,7136083,6681053,0.18161197006702426,2,6,0.4997158433007917
3707,7460133,6681053,0.30324003100395197,2,3,0.32543045006640053
3708,10354577,7460133,0.24755802750587466,3,28,0.7243325480062982
3709,9110200,7460133,0.2287363708019257,3,6,0.7145683885930532
3710,8036456,7460133,0.3989250063896179,3,3,0.6707710531670396
3711,7623141,6681053,0.2444895952939987,2,21,0.7127851119332916
3720,7248268,6681053,0.3252801299095154,2,3,0.3327485939302453
3748,7184066,6681053,0.21344339847564694,2,6,0.4943920204795135
3788,7142219,6681053,0.1583043932914734,2,6,0.4997158433007917
3789,7697012,6681053,0.23183420300483704,2,6,0.49901707346285434
3790,9691827,7697012,0.2030085027217865,3,21,0.7293180657894514
3791,8451405,7697012,0.2522972822189331,3,21,0.632645728870435
3792,9923033,7697012,0.1457425057888031,3,21,0.7293180657894515
3793,8587621,7697012,0.23758943378925326,3,10,0.6120836512832603
3794,8184134,7697012,0.2158118486404419,3,28,0.6481205246384898
3795,8934072,7697012,0.2967847585678101,3,21,0.632645728870435
3796,8179502,7697012,0.3142785131931305,3,21,0.632645728870435
3797,9224334,7697012,0.21104726195335388,3,10,0.5141895387306222
3798,7889213,7697012,0.2526169419288635,3,10,0.6603611846999458
3799,9928786,7697012,0.17653346061706546,3,21,0.6653703558250454
3800,8390646,7697012,0.2552502751350403,3,10,0.656119262660121
3801,8933959,7697012,0.2527431547641754,3,15,0.6696759708137546
3802,8508552,6681053,0.06345770508050919,2,6,0.49850269572531275
3803,7084923,6681053,0.2703621983528137,2,10,0.5933219863350206
3816,7158148,6681053,0.2273509204387665,2,6,0.4997158433007917
3862,7123277,6681053,0.19669263064861295,2,3,0.3327485939302453
3914,7417648,6681053,0.2734192907810211,2,1,0.0
3955,8031205,6681053,0.19830742478370667,2,3,0.3327485939302453
3960,7916156,6681053,0.17770977318286896,2,3,0.3324151080671523
3968,7864194,6681053,0.21217504143714905,2,3,0.332406232427198
3970,8223168,6681053,0.1472022831439972,2,3,0.3327485939302453
3972,7283142,6681053,0.27438783645629883,2,6,0.49236763041336373
3986,8134583,6681053,0.22164933383464813,2,1,0.0
3992,7701476,6681053,0.2906959056854248,2,10,0.5933147970209862
4005,7307646,6681053,0.24505281448364255,2,1,0.0
4006,7535539,7307646,0.15449891984462738,3,21,0.8859921014531764
4007,7474319,7307646,0.25552088022232056,3,6,0.7988969839535139
4008,7417601,7307646,0.5874326229095459,3,1,1.0
4009,8502758,7307646,0.19598259031772614,3,10,0.7689808227454586
4010,7876341,6681053,0.2352026104927063,2,6,0.4950352658340041
4016,7755649,6681053,0.21452638506889346,2,21,0.7127851119332916
4021,7598963,6681053,0.18873316049575808,2,3,0.3327485939302453
4026,7352374,6681053,0.21735349297523496,2,3,0.3327485939302453
4038,8018476,6681053,0.2322310209274292,2,6,0.4950352658340041
