,id,lineage,similarity,hops,intra_sim
2561,7480855,6577291,0.14005258679389954,2.0,0.9994044480516296
2562,7480929,5675390,0.2881295680999756,3.0,0.9982157373597688
2563,7483011,6954191,0.25269564986228943,3.0,0.9921433158497828
2564,7483042,6473091,0.19930332899093628,3.0,1.0
2565,7483044,6239783,0.1699548065662384,2.0,1.0
2566,7483044,6775420,0.2055121958255768,3.0,1.0
2567,7483044,6393145,0.2739130258560181,2.0,1.0
2568,7486299,6396505,0.20721286535263064,2.0,0.998664174655319
2569,7486415,6188385,0.1953485757112503,2.0,0.9993741033977862
2570,7487529,5675390,0.2630023956298828,3.0,1.0
2571,7489337,6864894,0.14082147181034088,3.0,0.9989899036291058
2572,7489538,6826778,0.2004561722278595,3.0,0.9990202211845349
2573,7492375,6888552,0.22088488936424253,3.0,0.9959592154836248
2574,7492379,7184066,0.4737889468669891,3.0,0.9844515179307115
2575,7492379,6236390,0.2425356209278107,2.0,0.9844515179307115
2576,7492379,6801220,0.3657596707344055,3.0,0.9844515179307115
2577,7492379,7167186,0.3582165241241455,3.0,0.9844515179307115
2578,7492379,7123277,0.4454548954963684,3.0,0.9844515179307115
2579,7492379,7221381,0.4704268574714661,3.0,0.9844515179307115
2580,7492379,6903754,0.3189677298069,3.0,0.9844515179307115
2581,7492379,6239783,0.30393770337104803,2.0,0.9844515179307115
2582,7492379,6681053,0.2904175817966461,2.0,0.9844515179307115
2583,7492379,6396505,0.3190046548843384,2.0,0.9844515179307115
2584,7492379,6188385,0.2904877066612244,2.0,0.9844515179307115
2585,7492379,6674436,0.2863115668296814,2.0,0.9844515179307115
2586,7492379,6243070,0.2777803838253021,2.0,0.9844515179307115
2587,7492379,6393145,0.29472634196281433,2.0,0.9844515179307115
2588,7492379,6937217,0.2805923819541931,3.0,0.9844515179307115
2589,7492379,6219025,0.29170775413513184,2.0,0.9844515179307115
2590,7492379,6225973,0.31683942675590515,2.0,0.9844515179307115
2591,7492396,7102655,0.2420386224985123,3.0,0.9988524656297686
2592,7493466,6826778,0.10347580909729004,3.0,0.9994567669095032
2593,7493641,5675390,0.3096930384635925,3.0,0.9982157373597688
2594,7493642,5675390,0.21419933438301086,3.0,0.9991712274382698
2595,7495722,6954191,0.1798686981201172,3.0,0.9985914728575903
2596,7499060,7130480,0.3008938431739807,2.0,0.9985617286344676
