inventor_id,patent_id,patent_date,num_citations,team_size,num_assignees,same_prev_assignee,same_prev_team
fl:a_ln:abbaszadeh-1,4901317,634888800.0,13.0,2,1,0,0
fl:a_ln:abbaszadeh-1,6304614,1003208400.0,16.0,2,1,0,0
fl:a_ln:abbaszadeh-1,6370201,1018328400.0,0.0,2,1,1,0
fl:a_ln:abbaszadeh-1,6563877,1052802000.0,37.0,1,1,1,0
fl:a_ln:abbaszadeh-1,7613757,1257228000.0,2.0,2,1,1,0
fl:a_ln:abbaszadeh-1,7783936,1282626000.0,6.0,3,1,1,0
fl:a_ln:abbaszadeh-1,7912156,1300770000.0,5.0,3,1,1,0
fl:a_ln:abbaszadeh-1,7953781,1306818000.0,0.0,3,1,1,0
fl:a_ln:abbaszadeh-1,8065585,1321941600.0,15.0,2,1,1,0
fl:a_ln:abbaszadeh-1,8266493,1347339600.0,17.0,2,1,1,0
fl:a_ln:abbaszadeh-1,8923445,1419919200.0,1.0,2,1,1,0
fl:a_ln:abbaszadeh-1,9104589,1439269200.0,2.0,3,1,1,0
fl:a_ln:abbaszadeh-1,10404284,1567486800.0,0.0,4,1,1,0
fl:a_ln:aggarwal-38,8346211,1357020000.0,2.0,3,1,0,0
fl:a_ln:aggarwal-38,8577404,1383631200.0,8.0,2,1,1,0
fl:a_ln:aggarwal-38,8645491,1391493600.0,1.0,4,1,1,0
fl:a_ln:aggarwal-38,8675553,1395118800.0,3.0,4,1,1,0
fl:a_ln:aggarwal-38,8738058,1401166800.0,1.0,3,1,1,0
fl:a_ln:aggarwal-38,8744509,1401771600.0,3.0,2,1,1,0
fl:a_ln:aggarwal-38,8761823,1403586000.0,1.0,2,1,1,1
fl:a_ln:aggarwal-38,8769003,1404190800.0,1.0,3,1,0,0
fl:a_ln:aggarwal-38,8938498,1421733600.0,0.0,3,1,0,0
fl:a_ln:aggarwal-38,8958837,1424152800.0,3.0,2,1,1,0
fl:a_ln:aggarwal-38,9014741,1429592400.0,0.0,2,1,1,0
fl:a_ln:aggarwal-38,9185641,1447135200.0,1.0,4,1,0,0
fl:a_ln:aggarwal-38,9292832,1458622800.0,6.0,5,1,0,0
fl:a_ln:aggarwal-38,9413827,1470718800.0,2.0,7,1,1,0
fl:a_ln:aggarwal-38,9426632,1471928400.0,0.0,2,1,1,0
fl:a_ln:aggarwal-38,9602981,1490072400.0,0.0,2,1,1,0
fl:a_ln:aggarwal-38,9641987,1493701200.0,0.0,4,1,0,0
fl:a_ln:aggarwal-38,9680726,1497330000.0,1.0,5,1,0,0
fl:a_ln:aggarwal-38,9730031,1502168400.0,0.0,3,1,1,0
fl:a_ln:aggarwal-38,9847961,1513663200.0,2.0,5,1,1,0
fl:a_ln:aggarwal-38,9853826,1514268000.0,2.0,8,1,1,0
fl:a_ln:aggarwal-38,9906605,1519711200.0,0.0,2,1,0,0
fl:a_ln:aggarwal-38,10051068,1534222800.0,1.0,5,1,0,0
fl:a_ln:aggarwal-38,10193799,1548741600.0,0.0,4,1,1,0
fl:a_ln:aggarwal-38,10257665,1554786000.0,0.0,5,1,1,0
fl:a_ln:aggarwal-38,10833966,1604988000.0,0.0,3,1,0,0
fl:a_ln:anand-35,8016757,1315890000.0,23.0,2,1,0,0
fl:a_ln:anand-35,8328721,1355205600.0,1.0,3,1,0,0
fl:a_ln:anand-35,8867811,1413867600.0,0.0,3,1,1,0
fl:a_ln:anand-35,9351708,1464670800.0,0.0,6,1,1,0
fl:a_ln:anand-35,9399148,1469509200.0,0.0,3,1,1,0
fl:a_ln:anand-35,9420988,1471928400.0,0.0,2,1,1,0
fl:a_ln:anand-35,9579078,1488261600.0,0.0,8,1,1,0
fl:a_ln:anand-35,10004479,1529989200.0,0.0,4,1,1,0
fl:a_ln:anand-35,10076310,1537246800.0,0.0,5,1,1,0
fl:a_ln:anand-35,10152349,1544508000.0,0.0,1,1,0,0
fl:a_ln:anand-35,10231694,1552971600.0,0.0,7,1,0,0
fl:a_ln:anand-35,10304226,1559019600.0,0.0,3,1,0,0
fl:a_ln:anand-35,10359323,1563858000.0,0.0,5,1,0,0
fl:a_ln:anand-35,10660615,1590469200.0,0.0,3,1,1,0
fl:a_ln:anand-35,10702248,1594098000.0,0.0,4,1,1,0
fl:a_ln:anand-35,10748067,1597726800.0,0.0,1,1,0,0
fl:a_ln:anand-35,10786223,1601355600.0,0.0,7,1,0,0
fl:a_ln:anand-35,10813624,1603774800.0,0.0,1,1,0,0
fl:a_ln:anand-35,10849679,1606802400.0,0.0,4,1,0,0
fl:a_ln:anand-35,10856839,1607407200.0,0.0,3,1,1,0
fl:a_ln:arora-21,5709080,885276000.0,24.0,4,1,0,0
fl:a_ln:arora-21,8635125,1390284000.0,0.0,2,1,0,0
fl:a_ln:arora-21,8848526,1412053200.0,4.0,2,1,0,0
fl:a_ln:arora-21,9357474,1464670800.0,0.0,1,1,0,0
fl:a_ln:arora-21,9699088,1499144400.0,0.0,3,1,0,0
fl:a_ln:arora-21,9942157,1523336400.0,0.0,2,1,1,0
fl:a_ln:arora-21,10104177,1539666000.0,0.0,4,1,1,0
fl:a_ln:arora-21,10268510,1555995600.0,0.0,2,1,0,0
fl:a_ln:arora-21,10362120,1563858000.0,0.0,4,1,0,0
fl:a_ln:arora-21,10380339,1565672400.0,0.0,7,1,0,0
fl:a_ln:arora-21,10389971,1566277200.0,0.0,1,1,0,0
fl:a_ln:arora-21,10594027,1584421200.0,0.0,3,1,0,0
fl:a_ln:arora-21,10700772,1593493200.0,0.0,8,1,0,0
fl:a_ln:arora-21,10740656,1597122000.0,0.0,3,1,1,0
fl:a_ln:arora-21,10742553,1597122000.0,0.0,4,1,0,0
fl:a_ln:arsanjani-1,7979840,1310446800.0,29.0,5,1,0,0
fl:a_ln:arsanjani-1,8260782,1346734800.0,0.0,6,1,1,0
fl:a_ln:arsanjani-1,8316347,1353391200.0,2.0,3,1,1,0
fl:a_ln:arsanjani-1,8332813,1355205600.0,2.0,3,1,1,1
fl:a_ln:arsanjani-1,8468159,1371531600.0,1.0,6,1,1,0
fl:a_ln:arsanjani-1,8561013,1381813200.0,0.0,3,1,1,0
fl:a_ln:arsanjani-1,8739111,1401166800.0,1.0,4,1,1,0
fl:a_ln:arsanjani-1,8769484,1404190800.0,2.0,5,1,1,0
fl:a_ln:arsanjani-1,9224119,1451368800.0,4.0,3,1,1,0
fl:a_ln:arsanjani-1,9292821,1458622800.0,0.0,3,1,1,0
fl:a_ln:arsanjani-1,9292810,1458622800.0,0.0,4,1,1,0
fl:a_ln:arsanjani-1,9473509,1476766800.0,10.0,4,1,1,0
fl:a_ln:arsanjani-1,9892377,1518501600.0,0.0,4,1,1,0
fl:a_ln:arsanjani-1,10289387,1557810000.0,0.0,3,1,1,0
fl:a_ln:arsanjani-1,10748103,1597726800.0,0.0,3,1,1,0
fl:a_ln:bauer-60,4128347,281685600.0,0.0,1,1,0,0
fl:a_ln:bauer-60,4165189,304059600.0,4.0,1,1,0,1
fl:a_ln:bauer-60,4227254,339742800.0,3.0,1,1,0,1
fl:a_ln:bauer-60,4829218,610693200.0,18.0,1,1,1,1
fl:a_ln:bauer-60,4876416,625208400.0,19.0,4,1,0,0
fl:a_ln:bauer-60,4901356,634888800.0,18.0,1,1,1,0
fl:a_ln:bauer-60,5138666,713509200.0,24.0,2,1,1,0
fl:a_ln:bauer-60,5244275,747982800.0,10.0,3,1,0,0
fl:a_ln:bauer-60,5371804,786693600.0,17.0,1,1,0,0
fl:a_ln:bauer-60,5428688,804229200.0,16.0,3,1,0,0
fl:a_ln:bauer-60,5566362,845355600.0,15.0,5,1,1,0
fl:a_ln:bauer-60,5656110,871362000.0,4.0,6,1,0,0
fl:a_ln:bauer-60,5766405,897973200.0,1.0,6,1,1,1
fl:a_ln:bauer-60,5990726,943336800.0,1.0,1,1,0,0
fl:a_ln:bauer-60,6420660,1026795600.0,0.0,6,1,0,0
fl:a_ln:breeden-1,10392043,1566882000.0,0.0,3,1,0,0
fl:a_ln:breeden-1,10623043,1586840400.0,0.0,4,1,1,0
fl:a_ln:breuer-7,8875675,1415080800.0,1.0,4,1,0,0
fl:a_ln:breuer-7,9051874,1433826000.0,1.0,5,1,1,0
fl:a_ln:breuer-7,9157410,1444712400.0,0.0,2,1,1,0
fl:a_ln:breuer-7,9234490,1452578400.0,0.0,3,1,1,0
fl:a_ln:breuer-7,9255530,1454997600.0,0.0,2,1,1,0
fl:a_ln:breuer-7,9297327,1459227600.0,0.0,4,1,1,0
fl:a_ln:breuer-7,9359935,1465275600.0,1.0,2,1,1,0
fl:a_ln:breuer-7,9376967,1467090000.0,7.0,5,1,1,0
fl:a_ln:breuer-7,9476364,1477371600.0,0.0,4,1,1,0
fl:a_ln:breuer-7,9759138,1505192400.0,0.0,5,1,1,0
fl:a_ln:breuer-7,10371037,1565067600.0,0.0,5,1,1,0
fl:a_ln:breuer-7,10590898,1584421200.0,0.0,4,1,1,0
fl:a_ln:breuer-7,10774776,1600146000.0,0.0,4,1,1,1
fl:a_ln:breuer-7,10794301,1601960400.0,0.0,3,1,1,0
fl:a_ln:burk-3,5351163,780642000.0,26.0,5,1,0,0
fl:a_ln:burk-3,5501173,827820000.0,9.0,6,1,1,0
fl:a_ln:burk-3,5788777,902206800.0,35.0,1,1,0,0
fl:a_ln:burk-3,5954881,937890000.0,18.0,2,1,0,0
fl:a_ln:burk-3,6849874,1107237600.0,14.0,7,1,0,0
fl:a_ln:burk-3,7427326,1222146000.0,4.0,7,1,1,1
fl:a_ln:burk-3,7825432,1288674000.0,13.0,2,1,1,0
fl:a_ln:burk-3,7880171,1296540000.0,0.0,7,1,1,0
fl:a_ln:burk-3,8324005,1354600800.0,1.0,2,1,1,0
fl:a_ln:burk-3,8362503,1359439200.0,17.0,2,1,1,1
fl:a_ln:burk-3,8536582,1379394000.0,2.0,6,1,1,0
fl:a_ln:burk-3,9054017,1433826000.0,1.0,2,1,1,0
fl:a_ln:burk-3,9349797,1464066000.0,0.0,5,1,1,0
fl:a_ln:burk-3,10403722,1567486800.0,0.0,4,1,1,0
fl:a_ln:burk-3,10541306,1579586400.0,0.0,5,1,1,0
fl:a_ln:calise-1,6092919,964501200.0,38.0,2,1,0,0
fl:a_ln:calise-1,6332105,1008655200.0,15.0,3,1,0,0
fl:a_ln:calise-1,6611823,1061874000.0,13.0,4,1,0,0
fl:a_ln:calise-1,6618631,1063083600.0,15.0,2,1,0,0
fl:a_ln:calise-1,6757570,1088485200.0,7.0,3,1,0,0
fl:a_ln:calise-1,6904422,1118120400.0,12.0,3,1,0,0
fl:a_ln:calise-1,7177710,1171346400.0,6.0,2,1,0,0
fl:a_ln:calise-1,7218973,1179205200.0,8.0,2,1,0,0
fl:a_ln:calise-1,7415311,1219122000.0,0.0,3,1,0,0
fl:a_ln:calise-1,7418432,1219726800.0,6.0,3,1,0,0
fl:a_ln:calise-1,7769703,1280811600.0,6.0,2,1,1,0
fl:a_ln:calise-1,7853338,1292306400.0,4.0,3,1,1,0
fl:a_ln:calise-1,8660717,1393308000.0,0.0,1,1,0,0
fl:a_ln:calise-1,8996195,1427778000.0,1.0,3,1,0,0
fl:a_ln:calise-1,9058028,1434430800.0,0.0,3,1,1,1
fl:a_ln:calise-1,9494941,1479189600.0,0.0,1,1,0,0
fl:a_ln:chou-24,5467538,816933600.0,13.0,2,1,0,0
fl:a_ln:chou-24,5542666,839307600.0,43.0,1,1,1,0
fl:a_ln:chou-24,5573467,847778400.0,49.0,2,1,1,0
fl:a_ln:chou-24,5607363,857455200.0,14.0,1,1,1,0
fl:a_ln:chou-24,6336298,1010469600.0,0.0,1,1,0,1
fl:a_ln:chou-24,7238130,1183438800.0,0.0,3,1,0,0
fl:a_ln:chou-24,7294074,1194933600.0,0.0,3,1,1,1
fl:a_ln:danko-2,9036040,1432011600.0,16.0,1,1,0,0
fl:a_ln:danko-2,9390339,1468299600.0,14.0,1,1,1,1
fl:a_ln:danko-2,9886642,1517896800.0,14.0,1,1,1,1
fl:a_ln:danko-2,10023201,1531803600.0,0.0,4,1,1,0
fl:a_ln:danko-2,10181087,1547532000.0,0.0,1,1,1,0
fl:a_ln:danko-2,10289760,1557810000.0,0.0,4,1,1,0
fl:a_ln:danko-2,10336343,1562043600.0,0.0,4,1,1,0
fl:a_ln:danko-2,10504302,1575957600.0,0.0,5,1,1,0
fl:a_ln:danko-2,10513271,1577167200.0,0.0,4,1,1,0
fl:a_ln:danko-2,10821991,1604383200.0,0.0,4,1,1,1
fl:a_ln:dickhoff-1,5438888,807858000.0,5.0,1,1,0,0
fl:a_ln:dickhoff-1,5889754,922773600.0,1.0,4,1,0,0
fl:a_ln:dickhoff-1,5921455,931842000.0,3.0,1,1,0,0
fl:a_ln:dickhoff-1,5980444,942127200.0,16.0,1,1,1,1
fl:a_ln:dickhoff-1,5992842,943941600.0,3.0,1,1,1,1
fl:a_ln:dickhoff-1,5996876,944546400.0,2.0,3,1,1,0
fl:a_ln:dickhoff-1,6108504,966920400.0,15.0,1,1,1,0
fl:a_ln:dickhoff-1,6142466,973576800.0,15.0,1,1,0,1
fl:a_ln:dickhoff-1,6259873,994741200.0,11.0,4,1,0,0
fl:a_ln:dickhoff-1,6294782,1001394000.0,2.0,1,1,1,0
fl:a_ln:dickhoff-1,6303933,1003208400.0,5.0,1,1,1,1
fl:a_ln:dickhoff-1,6328250,1008050400.0,2.0,1,1,1,1
fl:a_ln:dickhoff-1,6511063,1043733600.0,5.0,4,1,1,0
fl:a_ln:dickhoff-1,6549745,1050382800.0,10.0,5,1,1,0
fl:a_ln:dickhoff-1,6615722,1063083600.0,9.0,6,1,1,0
fl:a_ln:dickhoff-1,6625407,1064293200.0,1.0,4,1,1,0
fl:a_ln:dickhoff-1,6668154,1072159200.0,4.0,1,1,1,0
fl:a_ln:dickhoff-1,6735411,1084251600.0,0.0,2,1,1,0
fl:a_ln:dickhoff-1,6831818,1103004000.0,2.0,2,1,1,0
fl:a_ln:dickhoff-1,7227735,1181019600.0,1.0,3,1,0,0
fl:a_ln:dickhoff-1,8905067,1418104800.0,4.0,3,1,0,0
fl:a_ln:dickhoff-1,9441758,1473742800.0,1.0,3,1,1,0
fl:a_ln:dickhoff-1,9528617,1482818400.0,0.0,3,1,1,0
fl:a_ln:dickhoff-1,9683672,1497934800.0,0.0,2,1,1,0
fl:a_ln:dickhoff-1,10428846,1569906000.0,0.0,1,1,1,0
fl:a_ln:dixon-10,5192980,731656800.0,208.0,3,1,0,0
fl:a_ln:dixon-10,5381224,789717600.0,98.0,2,1,0,0
fl:a_ln:dixon-10,5386112,791532000.0,72.0,1,1,0,0
fl:a_ln:dixon-10,5475728,818748000.0,9.0,8,1,0,0
fl:a_ln:dixon-10,5532873,836283600.0,82.0,1,1,0,0
fl:a_ln:dixon-10,5737121,891925200.0,32.0,1,1,0,1
fl:a_ln:dixon-10,5760951,896763600.0,71.0,2,1,0,0
fl:a_ln:dixon-10,6072624,960267600.0,33.0,2,1,0,0
fl:a_ln:dixon-10,6243189,991717200.0,10.0,3,1,0,0
fl:a_ln:dixon-10,7218446,1179205200.0,3.0,3,1,0,0
fl:a_ln:dixon-10,8655043,1392703200.0,2.0,1,1,0,0
fl:a_ln:dixon-10,8896918,1416895200.0,0.0,1,1,1,1
fl:a_ln:dixon-10,9575304,1487656800.0,0.0,1,1,1,1
fl:a_ln:dixon-10,9575308,1487656800.0,0.0,2,1,1,0
fl:a_ln:dixon-10,9632301,1493096400.0,1.0,2,1,1,1
fl:a_ln:dixon-10,9804376,1509426000.0,0.0,2,1,1,1
fl:a_ln:dixon-10,10114206,1540875600.0,0.0,1,1,1,0
fl:a_ln:dixon-10,10823952,1604383200.0,0.0,1,1,1,1
fl:a_ln:dixon-10,10877255,1609221600.0,0.0,1,1,1,1
fl:a_ln:dounay-1,8183238,1337662800.0,1.0,7,1,0,0
fl:a_ln:dounay-1,8487104,1373950800.0,0.0,4,1,1,0
fl:a_ln:dounay-1,8598200,1386050400.0,0.0,5,1,1,0
fl:a_ln:dounay-1,8822494,1409634000.0,8.0,9,1,1,0
fl:a_ln:dounay-1,8933095,1421128800.0,0.0,5,1,1,0
fl:a_ln:dounay-1,9107923,1439874000.0,5.0,12,1,1,0
fl:a_ln:dounay-1,9133190,1442293200.0,2.0,9,1,1,0
fl:a_ln:dounay-1,9139561,1442898000.0,2.0,12,1,1,0
fl:a_ln:dounay-1,9527843,1482818400.0,2.0,9,1,1,0
fl:a_ln:dounay-1,9527831,1482818400.0,6.0,12,1,1,0
fl:a_ln:dounay-1,9617275,1491886800.0,3.0,15,1,1,0
fl:a_ln:dounay-1,9688698,1498539600.0,2.0,7,1,1,0
fl:a_ln:dounay-1,9822097,1511244000.0,1.0,12,1,1,0
fl:a_ln:dounay-1,9856263,1514872800.0,0.0,6,1,1,0
fl:a_ln:dounay-1,9868744,1516082400.0,0.0,10,1,1,0
fl:a_ln:dounay-1,10077272,1537246800.0,0.0,10,1,1,1
fl:a_ln:dounay-1,10093655,1539061200.0,0.0,12,1,1,0
fl:a_ln:dounay-1,10421744,1569301200.0,0.0,12,1,1,1
fl:a_ln:dounay-1,10696658,1593493200.0,0.0,12,1,1,1
fl:a_ln:fan-10,3970582,206686800.0,8.0,2,1,0,0
fl:a_ln:fan-10,4331553,391150800.0,4.0,2,1,0,0
fl:a_ln:fan-10,4349518,400827600.0,12.0,2,1,1,0
fl:a_ln:fan-10,4384237,421995600.0,4.0,3,1,1,0
fl:a_ln:fan-10,4728459,573199200.0,16.0,2,1,1,0
fl:a_ln:fan-10,4840747,614322000.0,6.0,4,1,1,0
fl:a_ln:fan-10,5091110,698997600.0,17.0,3,1,1,0
fl:a_ln:fan-10,5358734,783061200.0,52.0,2,1,1,0
fl:a_ln:fan-10,7626403,1259647200.0,2.0,2,1,0,0
fl:a_ln:fant-1,5288598,761896800.0,17.0,5,1,0,0
fl:a_ln:fant-1,5300411,765522000.0,5.0,5,1,1,1
fl:a_ln:fant-1,5472833,818143200.0,1.0,4,1,1,0
fl:a_ln:fant-1,5529891,835678800.0,17.0,4,1,1,0
fl:a_ln:fant-1,5536627,837493200.0,18.0,3,1,1,0
fl:a_ln:fant-1,5550011,841122000.0,8.0,5,1,1,0
fl:a_ln:fant-1,5561484,844146000.0,2.0,2,1,1,0
fl:a_ln:fant-1,5595862,853826400.0,7.0,5,1,1,0
fl:a_ln:fant-1,5640640,866523600.0,0.0,3,1,1,0
fl:a_ln:fant-1,5721962,888300000.0,2.0,1,1,1,0
fl:a_ln:fant-1,5738983,892530000.0,3.0,4,1,1,0
fl:a_ln:fant-1,5756273,896158800.0,10.0,5,1,1,0
fl:a_ln:fant-1,5770353,898578000.0,10.0,5,1,1,0
fl:a_ln:fant-1,5856078,915516000.0,0.0,3,1,1,0
fl:a_ln:fant-1,5858634,916120800.0,3.0,4,1,1,0
fl:a_ln:fant-1,5866312,917935200.0,17.0,3,1,1,0
fl:a_ln:fant-1,5914223,930027600.0,0.0,4,1,1,0
fl:a_ln:fant-1,5928847,933051600.0,3.0,4,1,1,0
fl:a_ln:fant-1,5935742,934261200.0,2.0,4,1,1,0
fl:a_ln:fant-1,5965338,939704400.0,1.0,3,1,1,0
fl:a_ln:fant-1,5965339,939704400.0,5.0,4,1,1,0
fl:a_ln:fant-1,6048679,955429200.0,0.0,4,1,1,0
fl:a_ln:fant-1,6172775,979020000.0,1.0,3,1,1,0
fl:a_ln:fant-1,6187518,982044000.0,0.0,3,1,1,0
fl:a_ln:fant-1,6220943,988088400.0,2.0,3,1,1,0
fl:a_ln:fant-1,6304730,1003208400.0,4.0,3,1,1,0
fl:a_ln:fant-1,6303281,1003208400.0,5.0,4,1,1,0
fl:a_ln:fant-1,6515732,1044338400.0,5.0,2,1,1,0
fl:a_ln:fant-1,6931206,1124168400.0,0.0,4,1,1,0
fl:a_ln:ferrucci-1,5889236,922773600.0,534.0,3,1,0,0
fl:a_ln:ferrucci-1,5943052,935470800.0,421.0,3,1,1,0
fl:a_ln:ferrucci-1,7036107,1145941200.0,3.0,4,1,0,0
fl:a_ln:ferrucci-1,7395360,1214888400.0,4.0,4,1,1,0
fl:a_ln:ferrucci-1,7409608,1217912400.0,2.0,2,1,1,0
fl:a_ln:ferrucci-1,7472369,1230616800.0,7.0,4,1,1,0
fl:a_ln:ferrucci-1,7493584,1234850400.0,1.0,4,1,1,0
fl:a_ln:ferrucci-1,7822958,1288069200.0,22.0,4,1,1,0
fl:a_ln:ferrucci-1,8015531,1315285200.0,0.0,1,1,1,0
fl:a_ln:ferrucci-1,8412918,1364878800.0,2.0,4,1,1,0
fl:a_ln:ferrucci-1,8578075,1383631200.0,2.0,2,1,1,0
fl:a_ln:ferrucci-1,8659318,1393308000.0,1.0,4,1,1,0
fl:a_ln:ferrucci-1,9465902,1476162000.0,1.0,2,1,1,0
fl:a_ln:ferrucci-1,9570134,1487052000.0,1.0,2,1,1,0
fl:a_ln:ferrucci-1,10146898,1543903200.0,0.0,2,1,1,0
fl:a_ln:iser-1,8209217,1340686800.0,3.0,6,1,0,0
fl:a_ln:iser-1,8842085,1411448400.0,11.0,7,1,1,0
fl:a_ln:iser-1,9128581,1441688400.0,2.0,6,1,1,0
fl:a_ln:iser-1,9449526,1474347600.0,1.0,6,1,1,0
fl:a_ln:iser-1,9471547,1476766800.0,2.0,6,1,1,0
fl:a_ln:iser-1,9613003,1491282000.0,3.0,6,1,1,0
fl:a_ln:iser-1,9639518,1493701200.0,3.0,6,1,1,1
fl:a_ln:iser-1,9910916,1520316000.0,1.0,5,1,1,0
fl:a_ln:iser-1,10108706,1540270800.0,1.0,6,1,1,0
fl:a_ln:iser-1,10380226,1565672400.0,0.0,5,1,1,0
fl:a_ln:iser-1,10481767,1574143200.0,0.0,6,1,1,0
fl:a_ln:jimenez-4,7592325,1253595600.0,23.0,5,1,0,0
fl:a_ln:jimenez-4,7807650,1286254800.0,3.0,5,1,1,0
fl:a_ln:jimenez-4,7902169,1299564000.0,8.0,5,1,1,0
fl:a_ln:jimenez-4,8030284,1317704400.0,5.0,5,1,1,0
fl:a_ln:jimenez-4,8067577,1322546400.0,1.0,5,1,1,0
fl:a_ln:jimenez-4,8198250,1339477200.0,2.0,5,1,1,0
fl:a_ln:jimenez-4,8247387,1345525200.0,1.0,5,1,1,0
fl:a_ln:jimenez-4,8247386,1345525200.0,1.0,5,1,1,0
fl:a_ln:jimenez-4,8252758,1346130000.0,1.0,5,1,1,0
fl:a_ln:jimenez-4,8252759,1346130000.0,1.0,5,1,1,1
fl:a_ln:jimenez-4,8258110,1346734800.0,1.0,5,1,1,1
fl:a_ln:jimenez-4,8389490,1362463200.0,1.0,5,1,1,1
fl:a_ln:jimenez-4,8703731,1398142800.0,0.0,7,1,1,0
fl:a_ln:jimenez-4,8951982,1423548000.0,0.0,5,1,1,0
fl:a_ln:jimenez-4,9018183,1430197200.0,0.0,3,1,1,0
fl:a_ln:jimenez-4,9951338,1524546000.0,0.0,3,1,1,0
fl:a_ln:jimenez-4,10017766,1531198800.0,0.0,3,1,1,1
fl:a_ln:jimenez-4,10167473,1546322400.0,0.0,3,1,1,1
fl:a_ln:jimenez-4,10752896,1598331600.0,0.0,3,1,1,1
fl:a_ln:johansen-1,9284544,1458018000.0,1.0,16,1,0,0
fl:a_ln:johansen-1,9434932,1473138000.0,0.0,13,1,0,0
fl:a_ln:johansen-1,9480270,1477976400.0,0.0,2,1,0,0
fl:a_ln:johansen-1,9493730,1479189600.0,0.0,12,1,0,0
fl:a_ln:johansen-1,9670436,1496725200.0,0.0,16,1,1,0
fl:a_ln:johansen-1,9896673,1519106400.0,0.0,9,1,0,0
fl:a_ln:johansen-1,10167458,1546322400.0,0.0,13,1,1,0
fl:a_ln:johansen-1,10240135,1553576400.0,0.0,9,1,1,0
fl:a_ln:johansen-1,10378001,1565672400.0,0.0,9,1,1,0
fl:a_ln:johansen-1,10479981,1574143200.0,0.0,4,1,1,0
fl:a_ln:johansen-1,10647974,1589259600.0,0.0,9,1,1,0
fl:a_ln:johansen-1,10655116,1589864400.0,0.0,9,1,1,0
fl:a_ln:johansen-1,10752889,1598331600.0,0.0,13,1,1,0
fl:a_ln:johansen-1,10774293,1600146000.0,0.0,9,1,1,0
fl:a_ln:johansen-1,10781408,1600750800.0,0.0,8,1,0,0
fl:a_ln:johansen-1,10800997,1602565200.0,0.0,7,1,1,0
fl:a_ln:kalgi-1,7630924,1260252000.0,7.0,4,1,0,0
fl:a_ln:kalgi-1,8041620,1318914000.0,0.0,4,1,1,1
fl:a_ln:kalgi-1,8165945,1335243600.0,37.0,4,1,0,1
fl:a_ln:kalgi-1,9015804,1429592400.0,2.0,3,1,1,0
fl:a_ln:kalgi-1,9313215,1460437200.0,2.0,4,1,1,0
fl:a_ln:kalgi-1,9582598,1488261600.0,17.0,1,1,1,0
fl:a_ln:kalgi-1,9684920,1497934800.0,0.0,3,1,1,0
fl:a_ln:kalgi-1,9705893,1499749200.0,0.0,3,1,1,0
fl:a_ln:kalgi-1,10013690,1530594000.0,0.0,2,1,0,0
fl:a_ln:kalgi-1,10121129,1541484000.0,1.0,1,1,0,0
fl:a_ln:kalgi-1,10154084,1544508000.0,2.0,1,1,1,1
fl:a_ln:kalgi-1,10419529,1568696400.0,0.0,1,1,1,1
fl:a_ln:kalgi-1,10536267,1578981600.0,0.0,2,1,1,0
fl:a_ln:kalgi-1,10803449,1602565200.0,0.0,1,1,1,0
fl:a_ln:kanakura-1,4563492,505461600.0,0.0,4,1,0,0
fl:a_ln:kanakura-1,4578436,512114400.0,1.0,4,1,0,1
fl:a_ln:kanakura-1,4916195,639723600.0,2.0,6,1,0,0
fl:a_ln:kanakura-1,5011533,672987600.0,6.0,3,1,0,0
fl:a_ln:kanakura-1,5066720,690530400.0,36.0,6,2,0,0
fl:a_ln:kanakura-1,5124226,709275600.0,7.0,5,1,0,0
fl:a_ln:kanakura-1,5157086,719557200.0,0.0,6,2,0,0
fl:a_ln:kanakura-1,5190844,731052000.0,4.0,6,1,0,0
fl:a_ln:kanakura-1,5202215,734677200.0,58.0,5,1,1,0
fl:a_ln:kanakura-1,5384226,790927200.0,19.0,4,1,1,0
fl:a_ln:kanakura-1,5418109,801205200.0,3.0,5,1,1,0
fl:a_ln:kanakura-1,7144605,1165298400.0,2.0,4,1,1,0
fl:a_ln:kanemaru-1,9696712,1499144400.0,1.0,1,1,0,0
fl:a_ln:kanemaru-1,9841746,1513058400.0,0.0,3,1,1,0
fl:a_ln:kanemaru-1,9904277,1519711200.0,0.0,2,1,1,0
fl:a_ln:kanemaru-1,9964943,1525755600.0,0.0,2,1,1,1
fl:a_ln:kanemaru-1,10018987,1531198800.0,1.0,2,1,1,1
fl:a_ln:kanemaru-1,10073433,1536642000.0,0.0,3,1,1,0
fl:a_ln:kanemaru-1,10289635,1557810000.0,0.0,1,1,1,0
fl:a_ln:kanemaru-1,10331108,1561438800.0,0.0,1,1,1,1
fl:a_ln:kanemaru-1,10394219,1566882000.0,0.0,1,1,1,1
fl:a_ln:kanemaru-1,10401835,1567486800.0,0.0,1,1,1,1
fl:a_ln:kanemaru-1,10423152,1569301200.0,0.0,1,1,1,1
fl:a_ln:kanemaru-1,10496077,1575352800.0,0.0,2,1,1,0
fl:a_ln:kanemaru-1,10534349,1578981600.0,0.0,2,1,1,1
fl:a_ln:kanemaru-1,10551823,1580796000.0,0.0,2,1,1,1
fl:a_ln:kanemaru-1,10691106,1592888400.0,0.0,1,1,1,0
fl:a_ln:kanemaru-1,10705506,1594098000.0,0.0,1,1,1,1
fl:a_ln:kanemaru-1,10739760,1597122000.0,0.0,2,1,1,0
fl:a_ln:kanemaru-1,10761512,1598936400.0,0.0,2,1,1,0
fl:a_ln:kilgore-2,8807807,1408424400.0,1.0,4,1,0,0
