inventor_id,patent_id,patent_date,num_citations,team_size,count_cumulative_inv,count_cumulative_assignee,new_inventor,new_assignee
fl:t_ln:tansil-1,4640991,539330400.0,81.0,3,3,2,0,0
fl:t_ln:tansil-1,4652700,543564000.0,124.0,3,3,2,0,0
fl:t_ln:tansil-1,4757525,584686800.0,215.0,3,3,2,0,0
fl:t_ln:tansil-1,4761807,586501200.0,108.0,3,3,2,0,0
fl:y_ln:aihara-2,5061620,688716000.0,308.0,4,4,1,4,1
fl:y_ln:aihara-2,5643741,867733200.0,110.0,4,4,1,0,0
fl:y_ln:aihara-2,5716827,887090400.0,88.0,4,4,1,0,0
fl:y_ln:aihara-2,5750397,894949200.0,141.0,4,4,1,0,0
fl:y_ln:aihara-2,5763197,897368400.0,53.0,4,4,1,0,0
fl:y_ln:aihara-2,5914108,930027600.0,92.0,4,4,1,0,0
